Id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
820,132,479531,1,3632,203,1.0,0.7513,3.6399,0.4587,7765518,0,-0.5827,1,2.143,185,0.4173,40,64,4364,7765576,0.0,1828,1.7634,0.9216849842375704,1360,-0.1415,0.0941,0.537,108,74,0.1022
821,126,12174,1,96,370,0.2792,0.8421,2.0645,0.275,409908,0,-0.375,1,1.2041,19,0.625,40,354,116,409918,0.0,537,1.0,0.16375130425829587,1360,-0.1801,0.5206,1.0,10,82,0.0118
822,125,26902,1,215,74,0.6142,0.4444,2.4116,0.3065,12987661,0,0.6129,1,1.0792,27,0.3871,40,62,258,12987692,1.0,1469,1.4914,0.16887304161271477,1360,-0.1854,0.0912,1.0,31,75,0.0088
823,127,7446,1,58,1036,0.1954,0.8182,1.8389,0.2333,2835787,1,0.1,0,0.9542,11,0.9,70,1027,69,2835797,1.0,1855,1.0,0.9988286109548049,1687,-0.1569,0.7718,1.0,10,87,0.0053
824,133,9968,1,74,778,0.2116,0.7778,1.9243,0.2,1264388,0,0.5333,1,0.8451,9,0.4667,50,771,84,1264403,1.0,690,1.1761,0.28454087511182524,1358,-0.0729,0.8542,1.0,15,107,0.0052
825,124,15646,1,126,22,0.3601,1.0,2.1492,0.3472,1269420,0,0.3333,1,1.0792,12,0.6667,40,10,141,1269438,1.0,1427,1.2553,0.07743608526043821,1373,-0.1331,0.0146,0.9474,19,105,0.0087
826,140,10892,1,77,307,0.2105,0.6667,1.9294,0.1827,853625,1,0.3846,0,0.9031,12,0.6154,100,299,85,853638,1.0,157,1.1139,0.6594226346919018,1687,0.0011,0.3545,1.0,13,115,0.0047
827,141,1439221,1,10207,194,1.0,0.2243,4.0965,0.5581,1881566,0,0.1278,1,2.1959,700,0.8722,40,37,12489,1881746,1.0,1419,2.2553,0.9718038186467113,1402,-0.0997,0.0528,0.3896,462,31,0.112
828,95,20642,1,217,15,0.7933,0.3429,2.4683,0.4167,221100,1,0.7143,0,1.0792,35,0.2857,70,3,294,221142,1.0,898,1.6233,0.18576613487108717,1356,-0.4515,0.0044,1.0,42,47,0.0088
829,143,86424,1,604,287,0.9992,0.5385,2.8267,0.5109,315114,0,-0.4286,1,1.6902,91,0.5714,40,238,671,315142,0.0,1133,1.4472,0.7278432989687184,1360,0.0062,0.35,0.7179,39,119,0.036
830,110,6820,1,62,24,0.2105,0.6667,1.8513,0.3173,240377,1,0.3846,0,0.9031,12,0.6154,70,16,71,240390,1.0,1243,1.1139,0.055270409501227635,1356,-0.2496,0.0236,1.0,13,86,0.0059
831,124,23009,1,185,1314,0.6514,0.5,2.3874,0.3838,165248,0,0.6364,1,1.0792,24,0.3636,175,1302,244,165281,1.0,667,1.5185,0.9987433700667648,1358,-0.2633,0.0648,1.0,33,66,0.0088
832,141,35410,1,251,1244,0.8705,0.2414,2.4456,0.5255,86773,0,0.6667,1,1.1461,58,0.3333,120,1230,279,86815,1.0,1034,1.6233,0.41930098792781023,1396,-0.0085,0.2178,0.8235,51,118,0.01
833,111,34230,1,308,408,0.9474,0.3539,2.5478,0.5204,439180,1,0.2813,0,1.3617,65,0.7188,70,385,353,439212,1.0,302,1.5051,0.5360680359476373,1356,-0.2424,0.5678,0.8,40,84,0.017
834,124,666662,1,5376,212,1.0,0.6196,3.8084,0.4627,1878514,0,-0.5906,1,2.233,276,0.4094,40,41,6432,1878584,0.0,1425,1.8451,0.3915068416844314,1358,-0.1902,0.0604,0.5224,134,39,0.1259
835,143,19616,1,137,109,0.6868,0.4828,2.1847,0.6357,373946,0,-0.4643,1,1.4472,58,0.5357,100,81,153,373961,0.0,1105,1.1761,0.7743359011830512,1362,0.0016,0.1189,0.5172,29,118,0.0206
836,127,527906,1,4156,190,1.0,0.6422,3.6985,0.4014,2254407,0,-0.6242,1,2.1732,232,0.3758,40,41,4995,2254463,0.0,1231,1.7482,0.5857713251547224,1402,-0.1743,0.0585,0.4516,124,39,0.1063
837,141,39648,1,281,1064,0.8579,0.2683,2.5465,0.3846,701399,0,0.7885,1,1.0414,41,0.2115,175,1053,352,701451,1.0,841,1.716,0.7960285563103784,1360,-0.12,0.4353,0.9811,53,92,0.0081
838,141,6391,1,45,1072,0.1687,1.0,1.6902,0.2222,1915213,0,-0.2222,1,0.9542,9,0.7778,50,1063,49,1915220,0.0,319,0.8451,0.9488579267153404,1358,0.019,0.4212,1.0,7,118,0.0066
839,149,10500,1,70,1050,0.2699,0.6071,1.8751,0.5098,181432,0,-0.4706,1,1.2305,28,0.5294,40,1033,75,181441,0.0,1466,0.9542,0.43475974680904617,1664,0.0938,0.738,0.6,15,134,0.0102
840,119,44609,1,374,1079,0.9755,0.375,2.6222,0.5099,406616,0,0.7368,1,1.1761,40,0.2632,70,1064,419,406673,1.0,1759,1.7559,0.9218975064992004,1353,-0.1682,0.405,0.95,60,97,0.0111
841,124,7216,1,58,120,0.2432,0.75,1.8062,0.5152,1471277,1,-0.0833,0,1.0792,16,0.9167,70,108,64,1471288,0.0,190,1.0414,0.9368131505337792,1356,-0.1191,0.1593,0.8461,13,102,0.0088
842,135,31667,1,234,917,0.761,0.8095,2.4048,0.4664,745600,0,-0.5882,1,1.5315,42,0.4118,50,883,254,745614,0.0,1827,1.1461,0.4815915892060435,1362,-0.026,0.6535,0.56,25,116,0.025
843,84,4931,1,58,27,0.2928,0.4348,1.9031,0.5294,1859616,1,0.4118,0,1.0,23,0.5882,70,17,80,1859633,1.0,779,1.2305,0.8554915417905857,1356,-0.5185,0.0251,1.0,17,41,0.0074
844,141,1361903,1,9658,195,1.0,0.264,4.0724,0.5493,1810559,0,0.0714,1,2.1931,591,0.9286,40,39,11813,1810727,1.0,539,2.2253,0.8363042905502379,1400,-0.0993,0.0557,0.4578,367,27,0.1114
845,135,19565,1,144,444,0.4089,0.6191,2.2455,0.2874,1587172,1,0.3158,0,1.1139,21,0.6842,50,431,176,1587191,1.0,1298,1.2787,0.7231138021453861,1353,-0.1315,0.6371,1.0,19,86,0.0096
846,84,21964,1,261,16,0.9639,0.3,2.5988,0.5006,494893,1,0.717,0,1.1761,50,0.283,70,1,397,494946,1.0,1893,1.7243,0.021156011423293486,1354,-0.5678,0.0015,0.9464,56,33,0.0111
847,127,7312,1,57,1164,0.2116,0.5385,1.7924,0.4095,1331507,0,0.5333,1,0.8451,13,0.4667,40,1157,62,1331522,1.0,1540,1.1761,0.8205570826398607,1322,-0.0786,0.239,1.0,15,109,0.0053
848,124,711671,1,5739,212,1.0,0.6268,3.8342,0.4594,2244009,0,-0.578,1,2.238,276,0.422,40,39,6827,2244082,0.0,735,1.8633,0.6981897256099134,1358,-0.1856,0.0574,0.5177,141,40,0.1274
849,99,144252,1,1457,21,1.0,0.3088,3.2898,0.3686,881709,1,0.8571,0,1.3222,68,0.1429,80,0,1949,881856,1.0,908,2.1673,0.25243629054958727,1687,-0.4218,0.0,0.9074,162,56,0.0125
850,110,19434,1,176,271,0.7281,0.6207,2.2923,0.5644,232415,0,0.28,1,1.2553,29,0.72,300,253,196,232440,1.0,1897,1.3979,0.27503104063025285,1692,-0.2254,0.2991,0.9259,27,90,0.0106
851,127,342202,1,2694,1301,1.0,0.1299,3.4716,0.6448,9831578,0,0.8921,1,1.4771,231,0.1079,40,1271,2962,9831856,1.0,947,2.444,0.8513346494022038,1362,-0.0974,0.0896,0.9789,284,101,0.022
852,210,15069,1,71,585,0.2469,0.9375,1.8692,0.4518,155584,0,-0.4,1,1.1761,16,0.6,40,570,74,155593,0.0,1386,0.9542,0.7057970036294882,1387,0.5909,0.8219,0.8182,11,196,0.0108
853,132,79690,1,603,921,0.99,0.8421,2.8445,0.2954,12438460,0,-0.0313,1,1.5051,38,0.9688,40,889,699,12438491,0.0,198,1.4914,0.19643466571457324,1360,-0.1093,0.6456,0.9688,32,78,0.0235
854,127,9124,1,71,1348,0.2173,0.7143,1.9138,0.2546,3023370,1,0.0909,0,1.0,14,0.9091,60,1338,82,3023381,1.0,1589,1.0414,0.1697999737727075,1694,-0.1307,0.4085,1.0,11,93,0.0059
855,126,7286,1,57,65,0.2288,0.625,1.8062,0.4667,1713172,1,0.1667,0,1.0,16,0.8333,70,55,64,1713184,1.0,169,1.0792,0.952899395069745,1356,-0.1106,0.0811,0.9231,13,102,0.0074
856,135,1826,1,13,322,0.1322,1.0,1.1761,0.25,166852,1,-0.2,0,0.699,5,0.8,143,317,15,166856,0.0,1833,0.6021,0.18088443032209034,1694,-0.049,0.3743,1.0,4,110,0.003
857,133,11776,1,88,1137,0.3601,0.2963,2.0043,0.5324,1207379,0,0.7037,1,0.9031,27,0.2963,70,1129,101,1207406,1.0,454,1.4314,0.09172100582419807,1694,-0.0891,0.6576,1.0,27,104,0.0047
858,127,474761,1,3738,206,1.0,0.771,3.6431,0.399,7754878,0,-0.6159,1,2.1399,179,0.3841,40,68,4396,7754931,0.0,1046,1.7243,0.19780984725919692,1358,-0.1563,0.1001,0.53,100,68,0.1016
859,126,384266,1,3049,174,1.0,0.6524,3.5686,0.3542,281656,0,-0.6148,1,2.0864,187,0.3853,40,52,3703,281703,0.0,912,1.6721,0.9016418535664384,1362,-0.1893,0.0764,0.5,94,37,0.0896
860,124,60112,1,484,253,0.997,0.4386,2.749,0.5225,3458746,0,0.4681,1,1.3979,57,0.5319,40,228,561,3458793,1.0,1271,1.6721,0.38073236121714504,1362,-0.1629,0.3348,0.94,50,61,0.0184
861,126,84461,1,670,218,0.9997,0.217,2.8921,0.4938,1211728,1,0.6567,0,1.3617,106,0.3433,70,195,780,1211795,1.0,1056,1.8261,0.9103269101852525,1356,-0.154,0.2876,0.8072,83,96,0.017
862,125,676562,1,5412,211,1.0,0.6464,3.8128,0.4294,2041748,0,-0.6059,1,2.2304,263,0.3941,40,41,6499,2041815,0.0,1881,1.8261,0.6366702799163061,1356,-0.1867,0.0605,0.4891,137,43,0.1254
863,141,19311,1,136,989,0.633,0.3404,2.1761,0.6094,707576,0,0.3333,1,1.2041,47,0.6667,40,973,150,707600,1.0,638,1.3802,0.7737206827516263,1374,0.0058,0.5604,0.8571,28,120,0.0116
864,125,48793,1,390,104,0.9691,0.6842,2.7218,0.3565,2378173,0,0.7936,1,1.1139,19,0.2063,40,91,527,2378236,1.0,683,1.7993,0.4532799165001634,1387,-0.2767,0.1312,1.0,63,47,0.0094
865,140,1507763,1,10769,195,1.0,0.2705,4.1158,0.4563,1636571,0,0.038,1,2.1818,562,0.962,40,43,13057,1636729,1.0,291,2.1987,0.051961866465104256,1404,-0.0979,0.0613,0.4377,361,32,0.1083
866,109,5267,1,48,23,0.1954,0.7692,1.7243,0.4111,2632520,1,-0.1,0,1.0,13,0.9,70,13,53,2632529,0.0,1708,0.9542,0.8755390445272362,1354,-0.2236,0.0192,1.0,9,90,0.0074
867,118,126759,1,1074,214,1.0,0.2551,3.1297,0.4441,1025376,1,0.7423,0,1.3979,98,0.2577,70,189,1348,1025473,1.0,951,1.9868,0.2484064038656515,1356,-0.2654,0.2788,0.97,100,81,0.0184
868,134,9917,1,74,1142,0.2288,0.4286,1.9191,0.3083,1421726,0,0.7,1,0.7782,14,0.3,60,1136,83,1421746,1.0,918,1.301,0.3044665264760329,1696,-0.0666,0.6533,1.0,20,110,0.0035
869,134,14047,1,104,918,0.3068,0.75,2.0828,0.3278,340224,0,0.55,1,0.9542,12,0.45,40,909,121,340244,1.0,1258,1.301,0.5260605268860209,1356,-0.093,0.646,1.0,20,97,0.0066
870,133,7964,1,59,547,0.1934,0.8889,1.8451,0.2045,1294968,1,0.2727,0,0.9031,9,0.7273,60,539,70,1294979,1.0,489,1.0414,0.5657719004319209,1688,-0.1112,0.6386,1.0,11,94,0.0047
871,118,9120,1,77,939,0.2173,0.7692,1.9445,0.2,1248676,1,0.0909,0,1.0,13,0.9091,80,929,88,1248687,1.0,479,1.0414,0.41181089658557024,1656,-0.1903,0.8659,1.0,11,88,0.006
872,127,593650,1,4674,199,1.0,0.6611,3.7476,0.379,2421293,0,-0.6392,1,2.1987,239,0.3608,40,41,5593,2421350,0.0,1374,1.7559,0.9744171231088467,1402,-0.1708,0.0585,0.4286,133,42,0.1127
873,93,16370,1,176,270,0.6678,0.3929,2.3096,0.4988,88576,0,0.7027,1,1.0414,28,0.2973,300,259,204,88613,1.0,1927,1.5682,0.7114093477097423,1692,-0.3731,0.3061,1.0,37,71,0.0065
874,124,24230,1,195,1347,0.5461,0.7895,2.3444,0.3303,70219,1,0.3182,0,1.1761,19,0.6818,70,1332,221,70241,1.0,529,1.3424,0.3109615099207662,1687,-0.1435,0.4031,1.0,22,97,0.0089
875,116,217759,1,1877,297,1.0,0.2991,3.3604,0.4882,492514,0,0.7714,1,1.5051,107,0.2286,300,265,2293,492654,1.0,205,2.1461,0.22965602999885526,1353,-0.2581,0.3917,1.0,140,82,0.0236
876,133,11674,1,87,1163,0.2583,0.8571,2.0414,0.2361,6042280,1,0.0,0,1.0792,14,1.0,69,1151,110,6042292,0.5,514,1.0792,0.3341300405015458,1648,-0.1709,0.5886,1.0,12,73,0.0073
877,132,13196,1,99,27,0.2901,0.2857,2.0492,0.3333,1988956,0,0.7857,1,0.7782,21,0.2143,40,21,112,1988984,1.0,1481,1.4472,0.0668257547014629,1356,-0.0795,0.031,1.0,28,110,0.0044
878,143,2264960,1,15838,216,1.0,0.2052,4.2766,0.4678,713328,0,0.1379,1,2.243,853,0.8621,40,41,18908,713531,1.0,130,2.3075,0.1705929685368861,1402,-0.0641,0.0585,0.3794,535,24,0.1248
879,126,5791,1,45,388,0.2914,0.65,1.7708,0.6509,428222,1,0.0,0,1.1139,20,1.0,300,375,59,428235,0.5,673,1.1139,0.7008810101206585,1360,-0.2332,0.5515,0.8667,15,87,0.0096
880,126,682403,1,5415,214,1.0,0.6314,3.8135,0.4121,2896951,0,-0.6301,1,2.238,274,0.3699,40,41,6509,2897015,0.0,13,1.8062,0.82276161327083,1358,-0.1809,0.0604,0.4604,139,41,0.1274
881,134,16538,1,123,1145,0.3663,0.55,2.1553,0.35,5798193,0,0.45,1,1.0414,20,0.55,40,1134,143,5798213,1.0,462,1.301,0.9460244535580951,1362,-0.0965,0.3187,0.9524,21,104,0.0081
882,141,1877827,1,13317,222,1.0,0.2321,4.2101,0.476,1018714,0,-0.0553,1,2.2577,780,0.9448,40,41,16220,1018885,0.0,145,2.233,0.2669756630918936,1400,-0.0955,0.0586,0.3775,453,19,0.1293
883,134,4442,1,33,572,0.156,0.7778,1.5911,0.2041,1074269,1,0.0,0,0.8451,9,1.0,60,565,39,1074276,0.5,958,0.8451,0.4906079155118719,1690,-0.1102,0.6686,1.0,7,101,0.0041
884,127,7112,1,56,1316,0.215,0.375,1.7781,0.4444,2413168,0,0.6667,1,0.7782,16,0.3333,40,1310,60,2413186,1.0,965,1.2553,0.48203075958635055,1352,-0.074,0.0532,0.9474,19,110,0.0044
885,127,56864,1,447,222,0.9935,0.5783,2.7033,0.5218,884609,1,-0.5417,0,1.6812,83,0.4583,80,174,505,884631,0.0,1884,1.3424,0.33354992647835535,1694,-0.1203,0.2054,0.5366,41,97,0.0283
886,135,214243,1,1586,1220,1.0,0.1143,3.2562,0.5663,971714,0,0.9039,1,1.301,175,0.0962,175,1200,1804,971922,1.0,71,2.3181,0.40852864372463615,1360,-0.0722,0.2059,0.9858,211,101,0.0147
887,126,14323,1,113,1201,0.3359,0.3846,2.0934,0.38,1062881,0,0.5,1,1.0,26,0.5,175,1191,124,1062901,1.0,1917,1.301,0.724816822246873,1364,-0.0976,0.239,0.9524,21,107,0.0073
888,127,513464,1,4043,189,1.0,0.6192,3.6885,0.3404,2215354,0,-0.6622,1,2.1703,239,0.3378,40,41,4881,2215404,0.0,1191,1.699,0.39291817669707396,1404,-0.1781,0.0584,0.4545,110,40,0.1054
889,118,18986,1,160,1285,0.5063,0.7391,2.2923,0.3595,571986,1,0.0556,0,1.2305,23,0.9444,80,1268,196,572004,1.0,915,1.2553,0.9529991327679814,1368,-0.2432,0.1213,1.0,18,82,0.0124
890,126,18625,1,147,249,0.4089,1.0,2.243,0.2915,64701,0,0.3158,1,1.1139,13,0.6842,40,236,175,64720,1.0,1123,1.2787,0.17635638000807585,1373,-0.1685,0.3438,1.0,19,61,0.0095
891,124,6106,1,49,272,0.1892,1.0,1.7404,0.3452,477075,1,-0.4167,0,1.0792,12,0.5833,70,260,55,477082,0.0,90,0.8451,0.15231210271316842,1356,-0.1327,0.3835,1.0,7,101,0.0088
892,127,722716,1,5690,218,1.0,0.6996,3.8412,0.4401,2098521,0,-0.6045,1,2.248,253,0.3955,40,41,6937,2098591,0.0,360,1.8451,0.9312362356901018,1358,-0.1861,0.0604,0.5185,135,39,0.1303
893,95,2588,1,27,67,0.1659,0.75,1.5315,0.4333,799291,1,0.4,0,0.7782,8,0.6,211,61,34,799301,1.0,189,1.0,0.2624605159228647,1690,-0.4053,0.0722,1.0,10,61,0.0036
894,94,5232,1,55,1612,0.2195,0.5333,1.7993,0.4375,1194800,1,0.4286,0,0.9031,15,0.5714,100,1604,63,1194814,1.0,1089,1.1461,0.45645219451427166,1656,-0.3512,0.0531,1.0,14,73,0.0048
895,127,19997,1,157,625,0.374,1.0,2.2355,0.2356,529042,0,0.0,1,1.1761,15,1.0,40,610,172,529057,0.5,1295,1.1761,0.3785927875597309,1387,-0.0917,0.8796,0.9375,16,101,0.0108
896,93,60260,1,647,14,0.9999,0.1505,2.9096,0.5167,677297,1,0.8833,0,1.1461,93,0.1167,70,0,812,677417,1.0,1841,2.0792,0.5699829035940329,1358,-0.4202,0.0,1.0,120,51,0.0103
897,134,6750,1,50,465,0.1852,0.8889,1.7781,0.25,1087496,1,0.2,0,0.9031,9,0.8,70,457,60,1087506,1.0,1281,1.0,0.4086693773667128,1364,-0.1211,0.6701,1.0,10,92,0.0059
898,135,64701,1,479,635,0.9869,0.1471,2.7566,0.399,1981388,0,0.8947,1,1.0,68,0.1053,100,625,571,1981483,1.0,967,1.9777,0.16357687771010998,1364,-0.1147,0.9164,1.0,95,98,0.0073
899,111,128770,1,1160,1610,1.0,0.2159,3.1959,0.5196,337559,0,0.5581,1,1.5798,176,0.4419,300,1572,1570,337645,1.0,1,1.9345,0.4388784397520523,1692,-0.3592,0.0969,0.6719,128,29,0.0225
900,128,11973,1,93,176,0.257,1.0,2.0253,0.2587,1293999,1,0.1539,0,1.0414,11,0.8461,80,165,106,1294012,1.0,1549,1.1139,0.2728043301458357,1654,-0.1176,0.1995,1.0,13,96,0.0066
901,118,7241,1,61,486,0.2583,0.8571,1.8633,0.4931,1352048,1,0.0,0,1.0792,14,1.0,70,474,73,1352060,0.5,1137,1.0792,0.4247769248154559,1652,-0.2251,0.5738,1.0,12,86,0.0073
902,127,688556,1,5421,212,1.0,0.631,3.8197,0.4237,1970779,0,-0.6082,1,2.233,271,0.3918,40,41,6603,1970846,0.0,1631,1.8261,0.861814417816014,1358,-0.1853,0.0604,0.4855,138,38,0.1259
903,127,8535,1,67,199,0.2901,0.6087,1.8751,0.5536,387402,1,-0.1429,0,1.1461,23,0.8571,70,185,75,387414,0.0,447,1.0792,0.6115436059770696,1356,-0.1109,0.2729,1.0,12,104,0.0103
904,109,5049,1,46,1352,0.1687,1.0,1.716,0.1746,106512,0,-0.2222,1,0.9542,9,0.7778,100,1343,52,106519,0.0,1134,0.8451,0.9766640782165892,1366,-0.2414,0.0205,1.0,7,87,0.0066
905,134,10797,1,80,1245,0.2432,0.8571,1.9685,0.2955,2093622,1,-0.0833,0,1.0792,14,0.9167,85,1233,93,2093633,0.0,1817,1.0414,0.4725559833368571,1696,-0.093,0.5318,1.0,11,91,0.0071
906,126,246930,1,1959,1306,1.0,0.2833,3.3818,0.4486,498078,0,0.9338,1,1.2305,60,0.0662,185,1289,2409,498335,1.0,1454,2.4099,0.3479007757565923,1353,-0.1992,0.0695,0.9885,260,37,0.0126
907,127,76380,1,601,1488,0.9998,0.36,2.887,0.5187,1771553,0,0.7977,1,1.2553,50,0.2023,90,1470,771,1771642,1.0,851,1.9494,0.19954199289949037,1698,-0.2261,0.2474,1.0,89,63,0.0106
908,141,17295,1,122,193,0.3945,0.5667,2.1399,0.4202,1048818,1,-0.1765,0,1.2305,30,0.8235,70,176,138,1048832,0.0,921,1.1461,0.8457969578021425,1356,-0.0209,0.2596,0.875,16,114,0.0125
909,127,45783,1,360,455,0.8756,0.5862,2.6181,0.3025,627768,0,0.5143,1,1.2305,29,0.4857,40,438,415,627803,1.0,1625,1.5441,0.7470758006298863,1360,-0.1381,0.6441,0.9459,37,82,0.0125
910,118,499944,1,4236,332,1.0,0.2519,3.7532,0.4951,119716,0,0.0727,1,2.0086,405,0.9273,40,230,5665,119826,1.0,1277,2.0414,0.1032834791070496,1666,-0.3105,0.2761,0.5093,216,36,0.0612
911,109,16337,1,149,20,0.4025,0.45,2.2601,0.251,2845229,1,0.6667,0,0.9542,20,0.3333,60,11,182,2845256,1.0,1087,1.4314,0.7625900919626407,1688,-0.2987,0.013,1.0,27,72,0.0053
912,119,27974,1,235,1172,0.8756,0.5,2.415,0.563,430639,0,0.5143,1,1.2305,34,0.4857,70,1155,260,430674,1.0,367,1.5441,0.6712314133085926,1353,-0.1594,0.2675,0.8333,42,96,0.0126
913,125,7972,1,63,835,0.215,0.75,1.8513,0.3426,1553913,1,0.6667,0,0.7782,8,0.3333,100,829,71,1553931,1.0,401,1.2553,0.9184418955155542,1623,-0.1228,0.971,0.9474,19,99,0.0037
914,127,14830,1,116,25,0.3601,0.8,2.1038,0.412,1122694,0,0.3333,1,1.0792,15,0.6667,40,13,127,1122712,1.0,1569,1.2553,0.49431453353461774,1373,-0.0877,0.0189,0.9474,19,111,0.0087
915,101,17560,1,173,220,0.7174,0.3954,2.2742,0.5747,105382,0,0.3462,1,1.2305,43,0.6539,220,203,188,105408,1.0,1378,1.415,0.6342344339667283,1392,-0.2703,0.2917,0.7222,36,86,0.0122
916,166,9996,1,60,31,0.2083,0.5,1.8062,0.3726,55671,0,0.6471,1,0.7782,12,0.3529,200,25,64,55688,1.0,228,1.2305,0.6339751116810851,1353,0.2202,0.0369,1.0,17,147,0.0044
917,148,2554885,1,17262,223,1.0,0.1933,4.3245,0.5273,333373,0,-0.0773,1,2.3424,1138,0.9227,40,3,21110,333576,0.0,1008,2.3075,0.7261801283839011,1402,-0.0545,0.0043,0.34,597,21,0.1569
918,117,13185,1,112,370,0.4729,0.5,2.1139,0.5454,1483879,1,0.4091,0,1.1139,26,0.5909,70,357,130,1483901,1.0,1180,1.3424,0.751490810571396,1358,-0.2076,0.5258,0.88,25,90,0.0096
919,119,175110,1,1471,440,1.0,0.9125,3.3239,0.2957,795618,0,-0.4384,1,1.8633,80,0.5616,40,367,2108,795659,0.0,57,1.6128,0.5687411959528937,1387,-0.351,0.5292,0.6721,61,6,0.0526
920,159,334869,1,2106,1595,1.0,0.9776,3.4444,0.4322,23288,1,-0.84,0,2.243,179,0.16,70,1420,2782,23316,0.0,340,1.4472,0.13740793003780216,1688,-0.0596,0.1102,0.6667,42,66,0.1037
921,126,669161,1,5310,215,1.0,0.6377,3.8082,0.4627,1601728,0,-0.6136,1,2.2455,276,0.3864,40,39,6430,1601796,0.0,106,1.8325,0.44936150214378867,1358,-0.187,0.0574,0.5354,127,46,0.1296
922,124,275539,1,2222,82,1.0,0.3235,3.4506,0.3213,313092,0,0.7381,1,1.5185,102,0.2619,200,49,2822,313218,1.0,491,2.1004,0.64794848220121,1360,-0.2372,0.0721,0.9921,127,79,0.0243
923,125,8949,1,71,738,0.2288,1.0,1.9243,0.3,1286481,1,-0.1667,0,1.0792,12,0.8333,80,726,84,1286491,0.0,1536,1.0,0.782211195267795,1352,-0.1677,0.9083,1.0,10,84,0.0089
924,140,38597,1,275,357,0.9979,0.4167,2.4969,0.7437,1747625,1,0.0,0,1.5441,84,1.0,70,322,314,1747660,0.5,423,1.5441,0.051657917014398924,1356,-0.0397,0.4749,0.7,50,110,0.0258
925,125,11431,1,91,603,0.266,0.6667,2.0043,0.3267,3384541,0,0.3333,1,1.0,15,0.6667,40,593,101,3384556,1.0,1519,1.1761,0.19766698225463952,1376,-0.1158,0.8619,1.0,15,99,0.0073
926,141,2157,1,15,568,0.1322,0.8333,1.2305,0.15,888672,0,-0.2,1,0.699,6,0.8,50,563,17,888676,0.0,515,0.6021,0.1729944451915938,1356,-0.0087,0.8304,1.0,4,113,0.0037
927,103,29386,1,285,1283,0.8391,0.303,2.4955,0.4309,167280,0,0.8182,1,1.0,33,0.1818,185,1273,313,167335,1.0,1388,1.7404,0.9029891534061367,1353,-0.2665,0.1035,0.9483,58,86,0.0074
928,127,21639,1,170,515,0.4779,1.0,2.3636,0.2007,31041,0,0.0,1,1.2305,17,1.0,40,498,231,31058,0.5,1913,1.2305,0.5494936128000582,1373,-0.2682,0.7254,1.0,17,33,0.0124
929,117,5729,1,48,1351,0.1934,0.7273,1.7482,0.3636,46714,1,0.2727,0,0.9031,11,0.7273,70,1343,56,46725,1.0,1166,1.0414,0.8231246099500947,1362,-0.2007,0.0161,1.0,11,90,0.0059
930,127,427024,1,3362,178,1.0,0.7374,3.6144,0.3638,104115,0,-0.6288,1,2.1206,179,0.3712,40,46,4115,104164,0.0,383,1.6902,0.47936956412454035,1360,-0.1893,0.0676,0.4537,108,48,0.0971
931,134,12792,1,95,1170,0.2432,1.0,2.0253,0.197,32914,0,0.0833,1,1.0414,11,0.9167,185,1159,106,32926,1.0,1768,1.0792,0.13254208095141362,1353,-0.0572,0.2705,1.0,12,100,0.0081
932,140,5842,1,41,1035,0.1852,0.9412,1.6902,0.3875,2224815,1,-0.6875,0,1.2041,17,0.3125,80,1019,49,2224820,0.0,1870,0.699,0.30320207663459164,1366,-0.0686,0.4846,1.0,5,108,0.0117
933,117,42686,1,364,1344,0.992,0.9318,2.6551,0.559,33298,0,-0.3902,1,1.6128,44,0.6098,175,1303,452,33323,0.0,254,1.3979,0.23666236299758114,1366,-0.2622,0.0322,0.9615,26,65,0.03
934,94,55239,1,587,12,0.9996,0.2857,2.8722,0.4993,864919,1,0.9032,0,1.0792,42,0.0968,80,0,745,865043,1.0,511,2.0934,0.8419932110394631,1687,-0.4207,0.0,0.992,125,56,0.0071
935,132,7479,1,56,1027,0.2998,0.8065,1.7924,0.6457,155255,1,-0.72,0,1.3979,31,0.28,100,1002,62,155262,0.0,1192,0.8451,0.8750841990540823,1360,-0.0576,0.4897,0.7778,9,114,0.0184
936,125,28818,1,230,852,0.5378,0.3125,2.3979,0.2308,1689271,0,0.9231,1,0.699,16,0.0769,70,847,250,1689336,1.0,692,1.8129,0.23509711688065948,1353,-0.0994,0.7406,1.0,65,106,0.0037
937,140,16258,1,116,828,0.4729,0.6286,2.0969,0.5629,300303,0,-0.4091,1,1.3424,35,0.5909,40,806,125,300316,0.0,1627,1.1139,0.18883642047563898,1372,0.0161,0.793,0.7222,18,118,0.016
938,135,7502,1,55,1075,0.2061,0.7692,1.8195,0.34,1379196,1,0.0,0,1.0,13,1.0,70,1065,66,1379206,0.5,362,1.0,0.1171035659001105,1624,-0.112,0.6761,1.0,10,98,0.0062
939,124,590664,1,4763,211,1.0,0.6391,3.7563,0.4498,1626575,0,-0.6412,1,2.2304,266,0.3588,40,41,5706,1626636,0.0,1776,1.7853,0.7127496937612997,1356,-0.1913,0.0605,0.4388,139,43,0.1254
